gender,field,uses_ai,frequency,ai_course,technical,practical,critical,overall_label,technical_level,practical_level,critical_level
0,0,0,2,0,2.6368379846832686,2.4475592480884028,2.7491368731955257,Moderate,Medium,Low,Medium
1,1,1,3,0,3.576404334417836,3.6719607191656607,3.049209898074765,Advanced,High,High,Medium
1,1,0,0,0,1.6901853927386066,2.090925588368004,1.8549918997523787,Beginner,Low,Low,Low
0,1,1,1,0,2.0015624616363215,1.8804112971230882,1.9843446158758236,Beginner,Low,Low,Low
1,1,1,0,0,1.5738788454592305,1.5706607881536523,1.8779061342862415,Beginner,Low,Low,Low
0,0,1,3,0,2.2795498071701155,2.444664177626748,2.4050285450015103,Beginner,Low,Low,Low
1,2,1,1,0,1.7097291952770282,2.1876457636863593,2.112406109901119,Beginner,Low,Low,Low
1,0,1,4,1,4.045636973551563,4.43513303441336,4.128277561360167,Advanced,High,High,High
1,1,1,4,0,2.98126543432175,3.242014608231173,3.260898940956975,Moderate,Medium,Medium,Medium
0,1,1,1,0,2.375508914218392,2.1752250764784202,2.1850944556576533,Beginner,Low,Low,Low
1,1,1,1,0,2.0389167951039044,2.1280069096659795,2.5160284643859576,Beginner,Low,Low,Low
1,2,0,0,0,1.7902372507627091,1.6949957523487915,1.774197921337337,Beginner,Low,Low,Low
0,1,1,3,0,2.7622051965138126,2.9216006891342707,3.0307935304485167,Moderate,Medium,Medium,Medium
0,1,0,2,0,2.514852718845158,2.8653717928762488,2.5848114224836998,Moderate,Low,Medium,Low
0,2,1,3,0,2.609563972714118,2.3204702181671713,2.7735933181604726,Beginner,Medium,Low,Medium
1,0,0,0,0,1.4193784082179919,1.3603463139402157,1.827799357125984,Beginner,Low,Low,Low
0,2,1,0,0,1.9127646948108954,2.1526613042045732,1.9111811483521988,Beginner,Low,Low,Low
0,0,1,0,0,2.3779838845311994,1.5906033697800586,2.056770597936189,Beginner,Low,Low,Low
1,1,1,1,0,2.1951112340421304,2.7869186133382886,2.5878151960310314,Beginner,Low,Medium,Low
1,1,1,3,0,2.8909597496087303,2.725142545925698,2.6533034037245473,Moderate,Medium,Medium,Medium
0,2,1,4,0,3.0467261157197405,2.9826367663156095,3.1675884224620194,Moderate,Medium,Medium,Medium
1,0,1,2,0,2.872009272466276,2.902745918113115,3.200474057269471,Moderate,Medium,Medium,Medium
0,1,0,2,0,2.3622704022801253,2.7099740186020798,2.4787054917006937,Beginner,Low,Medium,Low
1,1,1,4,0,3.7627036585098352,4.171353875200484,3.785534845991852,Advanced,High,High,High
1,0,1,0,0,2.014923627176871,2.1243790689685227,2.314179164169754,Beginner,Low,Low,Low
0,0,1,1,0,1.7966273993025375,2.019812389628983,2.0700563721658916,Beginner,Low,Low,Low
1,0,1,1,0,1.6681037695869643,1.3552020278921968,1.6207746459479815,Beginner,Low,Low,Low
0,0,1,2,0,2.4120152066493095,2.3365399584355955,2.223236415655636,Beginner,Low,Low,Low
1,1,1,2,0,2.501478158349619,2.590122288032637,2.595979022105886,Beginner,Low,Low,Low
1,1,1,1,0,2.046121065121046,1.8128081174334798,1.5984822662952998,Beginner,Low,Low,Low
1,0,1,1,0,1.4450964321645954,1.857767068089541,1.864364355101886,Beginner,Low,Low,Low
1,1,1,4,0,3.578459947247553,3.5602656613924233,3.6477599965063456,Advanced,High,High,High
1,1,1,2,0,3.2531808667242825,2.6169006764386284,2.859659575598962,Moderate,Medium,Medium,Medium
1,1,1,3,0,2.4928554445009268,2.6660343482495583,2.7328759644433056,Moderate,Low,Medium,Medium
1,1,0,0,0,2.362153185196643,2.323550907974226,2.2138436842177733,Beginner,Low,Low,Low
0,1,1,1,0,2.3095766755948013,2.883425354656432,2.0730443032257506,Beginner,Low,Medium,Low
0,0,1,1,0,1.759674009972266,1.7894970897163525,1.8749138783370742,Beginner,Low,Low,Low
1,0,0,3,0,1.9772044164401978,2.2212403228826396,2.254392749096907,Beginner,Low,Low,Low
0,1,0,3,0,3.6624760912034264,3.703671073477858,3.2935478341298134,Advanced,High,High,Medium
0,1,1,0,0,1.4228618139029987,1.6777809228998906,1.4528404338729466,Beginner,Low,Low,Low
0,1,1,1,0,2.2201479020791277,2.141995533083183,2.157989728230405,Beginner,Low,Low,Low
0,1,0,2,0,2.517096135996893,2.3271471546329825,2.074385360011507,Beginner,Low,Low,Low
1,0,1,0,0,1.1503124425796456,1.144538345934941,1.433681275451167,Beginner,Low,Low,Low
1,0,0,0,0,1.8145305601955073,1.7469633051460507,1.865796202792021,Beginner,Low,Low,Low
1,1,1,3,0,3.441705010215041,3.292928239066904,3.1897476757450067,Moderate,High,Medium,Medium
1,0,0,2,0,2.1349289897976678,1.6329073246687322,2.0142708870448613,Beginner,Low,Low,Low
0,1,1,4,0,3.9081405547217356,4.3211248196427485,4.103587378505776,Advanced,High,High,High
0,0,1,4,1,3.8604912007230814,3.814731181881286,4.131777041696704,Advanced,High,High,High
1,1,0,0,0,1.7284524759987525,1.4954384890879164,1.430671406143351,Beginner,Low,Low,Low
0,0,0,1,0,2.385552649844383,2.292078778493074,2.0832566246331674,Beginner,Low,Low,Low
0,1,1,1,0,1.7846008888840192,1.6739306437278803,1.950874526691107,Beginner,Low,Low,Low
0,0,1,2,0,1.6925449831901478,2.1535337746055503,2.170092791670615,Beginner,Low,Low,Low
1,0,1,4,1,4.647741481547276,4.661999578232242,4.708431958361754,Advanced,High,High,High
0,2,0,3,0,3.2126791968091077,2.8547139315888854,3.1871596348313718,Moderate,Medium,Medium,Medium
1,0,1,2,0,2.429067439708387,2.2848769187885747,2.431657575607819,Beginner,Low,Low,Low
0,0,0,4,0,3.3710242378866737,3.232170946494614,3.4893431771479886,Moderate,Medium,Medium,High
0,1,1,4,0,3.778866303662374,3.3568984995114093,3.835932002000551,Advanced,High,Medium,High
1,2,1,3,0,2.5869199099139464,2.5345886317968924,2.4699945282014135,Beginner,Low,Low,Low
1,0,1,2,0,2.1288304052771028,1.8829198904649282,2.0602397125862906,Beginner,Low,Low,Low
1,0,1,1,0,1.8060828651845549,2.137236280587637,2.0761288737356045,Beginner,Low,Low,Low
0,1,1,3,0,2.728381074356431,2.7478600411580993,3.068030369252985,Moderate,Medium,Medium,Medium
1,0,1,1,0,1.5769920054075608,1.825499322113466,1.658120594774729,Beginner,Low,Low,Low
1,2,0,2,0,2.7031845299015895,2.6105738461387458,2.601603590587899,Moderate,Medium,Medium,Medium
0,1,1,2,0,2.5861684819603705,2.9445428574138677,3.2303875447091146,Moderate,Low,Medium,Medium
1,1,1,1,0,2.345031203116191,2.7597506413659687,2.551357608118544,Beginner,Low,Medium,Low
0,0,1,1,0,1.5932817381707913,1.449072053903708,2.02550690402548,Beginner,Low,Low,Low
0,1,1,3,0,3.442162209761813,3.2140303488476065,3.3654017420708353,Moderate,High,Medium,Medium
1,0,1,2,0,2.1047443069025773,1.817458657048133,1.7280035876783395,Beginner,Low,Low,Low
1,1,0,1,0,1.9815182800383846,1.8312500255564332,1.8365468934549483,Beginner,Low,Low,Low
1,1,1,2,0,2.4098546149673097,2.00598363590278,2.2569977202906575,Beginner,Low,Low,Low
1,1,1,1,0,2.4882151294045403,2.0355208876310096,2.1924081233526884,Beginner,Low,Low,Low
1,1,1,2,0,2.5629352996362353,3.1651235645209828,2.9839341242673623,Moderate,Low,Medium,Medium
0,1,1,0,0,1.774906347862276,1.7581030486264813,1.992403064053335,Beginner,Low,Low,Low
1,1,1,0,0,1.864166157743191,1.8303498694495308,1.985391995917586,Beginner,Low,Low,Low
1,1,1,4,0,3.990308546969422,3.6384403382102666,3.9330569894159098,Advanced,High,High,High
1,1,1,3,0,2.9036487151559753,2.9875907097107697,3.026758651279461,Moderate,Medium,Medium,Medium
0,1,1,4,0,2.9711990321490007,3.225698137410666,3.351821837953898,Moderate,Medium,Medium,Medium
1,1,1,4,0,3.272807626071528,3.0224444280679785,2.936724740664072,Moderate,Medium,Medium,Medium
1,0,1,1,0,1.4612129970829153,2.0945210868788853,2.0693925188280122,Beginner,Low,Low,Low
1,1,0,4,0,3.8264027762417294,3.2232666761479773,3.5124359574551236,Advanced,High,Medium,High
0,1,0,3,0,3.07119850552695,3.383838802104311,2.8190500651223065,Moderate,Medium,Medium,Medium
1,0,1,1,0,2.3708208661997485,1.9839440586638075,2.42620515411592,Beginner,Low,Low,Low
0,1,1,3,0,2.261890141351605,2.347230360430193,2.6053621065128105,Beginner,Low,Low,Medium
0,1,1,4,0,3.196409377570327,2.941973601670779,3.3511751364876434,Moderate,Medium,Medium,Medium
1,0,0,3,0,3.2036955137584537,3.024625437444227,2.802502984797847,Moderate,Medium,Medium,Medium
0,0,1,2,0,2.4140314351688037,2.490035651837225,2.3997729929341998,Beginner,Low,Low,Low
1,0,1,1,0,2.229211382334602,1.7044766072891584,1.8235197260230367,Beginner,Low,Low,Low
0,0,1,1,0,2.107698640337553,1.9715392468521291,2.0675115977768423,Beginner,Low,Low,Low
1,1,1,4,0,3.331666036390682,3.2153366868747986,3.854711739004128,Advanced,Medium,Medium,High
1,0,1,4,0,3.343041932669805,3.187630636626914,3.425053808239074,Moderate,Medium,Medium,High
1,0,1,3,0,3.2802322482822985,2.999304674655718,3.2144600139532518,Moderate,Medium,Medium,Medium
1,1,1,3,0,2.833314500624829,2.946594368453043,3.1306739535874657,Moderate,Medium,Medium,Medium
0,1,1,0,0,2.46689136396589,2.66442056940574,2.2867944189617675,Beginner,Low,Medium,Low
1,0,0,4,0,3.8982754628465552,3.9421178048588987,3.8071523793746387,Advanced,High,High,High
1,0,1,1,0,1.9675767492016287,2.2287966351653647,1.9702367028088181,Beginner,Low,Low,Low
1,2,1,0,0,1.1168653020712478,1.6476714304776652,1.140276700096433,Beginner,Low,Low,Low
0,0,1,4,0,2.9418323693506485,2.78205415320532,2.6857449750089466,Moderate,Medium,Medium,Medium
0,1,0,1,0,2.205947334247383,1.9567793844704902,2.071848264344708,Beginner,Low,Low,Low
1,1,1,0,0,2.056221809379167,2.046978682170285,1.976615017675762,Beginner,Low,Low,Low
1,2,1,3,0,2.8100661741075212,3.0255480192057878,2.873236554813731,Moderate,Medium,Medium,Medium
0,1,1,2,0,2.8717536988258328,2.9298945681110733,2.796089723948293,Moderate,Medium,Medium,Medium
0,1,1,4,0,3.628727033320102,3.624524485282703,3.460930101124703,Advanced,High,High,High
1,0,0,3,0,2.8959933169257193,3.156873179988365,2.939262836849324,Moderate,Medium,Medium,Medium
1,0,1,0,0,1.0,1.1275770311848035,1.0676128408711838,Beginner,Low,Low,Low
0,1,0,2,0,2.2338651645593153,2.6137410362671107,2.456914738378986,Beginner,Low,Medium,Low
0,1,1,4,0,3.457743657191461,3.678990912479099,3.6909429433750187,Advanced,High,High,High
1,1,1,4,0,3.7214086569988547,3.2306502607092473,3.2929699960970047,Advanced,High,Medium,Medium
1,0,1,2,0,1.822728441327164,1.5801620069526674,2.020441760336716,Beginner,Low,Low,Low
0,1,1,0,0,1.7658684410993994,1.6143656224323735,1.7041805016320026,Beginner,Low,Low,Low
1,1,0,1,0,2.4222280552712694,2.435453280044165,2.2153029198831726,Beginner,Low,Low,Low
0,0,1,0,0,1.8785787038007355,1.5996657124655314,1.8428248096731004,Beginner,Low,Low,Low
0,1,0,2,0,3.073966300539971,2.9325295988447424,3.1380325999722802,Moderate,Medium,Medium,Medium
1,2,1,3,0,3.446031967500948,3.1021658490390926,3.0966683578362035,Moderate,High,Medium,Medium
0,1,1,1,1,3.119025559449215,2.802372314104807,3.016144440312112,Moderate,Medium,Medium,Medium
1,0,1,4,0,3.4717037165547673,3.0271501230865443,3.452786944374633,Moderate,High,Medium,High
1,0,1,2,0,2.5876035695225186,2.2334316924777244,2.135988301728555,Beginner,Low,Low,Low
0,0,0,4,0,2.7825290595349883,3.0307250055505164,2.980082550482145,Moderate,Medium,Medium,Medium
0,1,1,3,0,3.4822905220922546,3.1818750005527487,3.492505817758479,Moderate,High,Medium,High
0,0,0,3,0,2.4519962609801187,2.5771448763358578,2.5808115228625788,Beginner,Low,Low,Low
0,0,1,4,0,3.0227463534361494,3.125486800870487,3.4471981139623313,Moderate,Medium,Medium,High
1,1,1,3,0,3.3906960155797754,3.636472930720964,3.57456300786228,Advanced,Medium,High,High
0,1,1,0,0,2.033048777507535,2.2131188292835136,2.0316370499791288,Beginner,Low,Low,Low
1,2,1,3,0,2.916934519274998,2.9237504898934987,2.898071372292839,Moderate,Medium,Medium,Medium
1,1,1,3,0,3.5441522658580045,3.9618029426649377,3.600753947196275,Advanced,High,High,High
0,0,1,1,1,2.227113798860314,2.060985457538353,2.466701596536304,Beginner,Low,Low,Low
1,1,1,0,0,1.8090073860048996,2.091455658339453,1.8963825615484546,Beginner,Low,Low,Low
1,1,1,0,0,1.9000472530409225,1.928738153029537,2.088412023887116,Beginner,Low,Low,Low
0,0,1,1,0,2.1748481338241463,2.2228955318131542,2.307365050003333,Beginner,Low,Low,Low
1,1,1,0,0,2.2899143324650293,2.090355306768421,2.1521409640844458,Beginner,Low,Low,Low
0,0,0,3,0,2.9709613390527156,2.756117129206935,2.4836648713488247,Moderate,Medium,Medium,Low
0,1,0,0,0,2.0179790088707685,1.8995962197286238,1.8366485656120932,Beginner,Low,Low,Low
0,0,1,1,0,1.5602573438095573,1.834160813916865,1.9183019985552692,Beginner,Low,Low,Low
0,1,0,3,0,2.6431944805506804,2.541438741206697,2.209845311972921,Beginner,Medium,Low,Low
0,1,1,0,0,1.4662419459679614,1.6711099308603425,1.6777928038258851,Beginner,Low,Low,Low
0,1,1,2,0,2.818217297171811,2.9615202586434286,2.834651159323553,Moderate,Medium,Medium,Medium
0,1,1,1,0,2.8061450262981604,2.4400339266012834,2.3166202607298967,Beginner,Medium,Low,Low
0,1,1,1,0,2.221380544295092,2.337983892963538,1.9299428912834746,Beginner,Low,Low,Low
1,1,1,2,0,2.6502073590184114,2.23990974914924,2.257435251992302,Beginner,Medium,Low,Low
1,0,1,4,0,3.301932847071645,2.9735902957173908,3.0760143441286774,Moderate,Medium,Medium,Medium
0,1,1,3,1,4.068678917403361,4.175870144679785,3.5955805695902767,Advanced,High,High,High
1,1,1,0,0,2.014894839675723,2.032615237630576,2.1459352107350362,Beginner,Low,Low,Low
1,1,1,3,1,3.1299509680032886,3.5975283828780475,3.350887953419875,Moderate,Medium,High,Medium
0,0,1,3,0,2.6530520208932855,2.761480086132531,2.703788735267858,Moderate,Medium,Medium,Medium
0,1,0,0,0,2.1560361077898222,1.9779441212508357,2.186843184604037,Beginner,Low,Low,Low
0,0,1,2,0,2.618280777806921,2.7920186922978196,2.5702495968706325,Moderate,Medium,Medium,Low
0,1,1,4,0,3.823981782414414,3.8242011496044888,3.749845646624285,Advanced,High,High,High
1,1,0,2,0,2.7112729560182203,2.6989531924718464,2.5484014116845417,Moderate,Medium,Medium,Low
1,0,1,2,1,3.5105951910604225,3.435289515923505,3.3112079317802814,Advanced,High,High,Medium
1,2,1,2,0,2.0397609254217977,2.2138965942324393,2.1441658946853517,Beginner,Low,Low,Low
0,1,1,2,0,3.33181020070975,3.094019666713417,3.4724428531572786,Moderate,Medium,Medium,High
1,0,1,3,0,2.4302768912138597,2.2683562570801583,2.6168076718164013,Beginner,Low,Low,Medium
0,0,1,2,0,2.536219030905826,2.3025028061077606,2.5243222722340626,Beginner,Low,Low,Low
1,0,1,4,0,2.9663930591474665,2.963941735957149,2.952798015509087,Moderate,Medium,Medium,Medium
1,1,1,4,0,3.7763081565536343,3.4043929034702822,4.006115101894733,Advanced,High,High,High
0,1,1,4,0,3.630372421338554,3.53918495342279,3.8336980213797434,Advanced,High,High,High
0,0,1,4,0,3.206243712339438,3.0508463169561435,2.944769860546188,Moderate,Medium,Medium,Medium
0,2,1,4,1,3.9916299281604353,4.438076827773068,3.8536345802989156,Advanced,High,High,High
1,1,1,1,0,2.677240506655753,2.904930198849587,2.638970386902839,Moderate,Medium,Medium,Medium
0,1,1,4,0,3.1770325023519796,3.029879197500432,2.728226908175503,Moderate,Medium,Medium,Medium
1,1,1,1,0,1.421185002770443,1.256637323079081,1.7323997017656696,Beginner,Low,Low,Low
0,0,0,2,0,2.4459506707249745,2.5746607850082803,2.6070552001611786,Beginner,Low,Low,Medium
0,1,1,3,0,3.543440362204751,3.341932172671362,3.556398422698779,Advanced,High,Medium,High
1,0,1,0,0,2.024869003008462,1.964367123005907,1.9229550533686708,Beginner,Low,Low,Low
0,1,1,3,1,3.83618407597974,4.547707544153748,4.06089044185008,Advanced,High,High,High
1,1,1,3,0,3.0367978757258,2.9725149890571165,2.875537731060486,Moderate,Medium,Medium,Medium
0,0,0,0,0,1.384070280423419,1.0,1.0,Beginner,Low,Low,Low
1,0,1,2,0,2.782145912451499,2.509397967050105,3.014934665001508,Moderate,Medium,Low,Medium
1,0,1,4,0,3.2536811852143783,3.1191482764325875,3.246740878705145,Moderate,Medium,Medium,Medium
0,1,1,1,0,2.1505022731181636,1.828586508264311,1.9334701937437955,Beginner,Low,Low,Low
0,1,1,4,0,3.3853028967393555,3.39746030408454,3.51903763059183,Advanced,Medium,Medium,High
1,0,1,3,0,2.533641357494131,2.398779650135727,2.809197546106246,Beginner,Low,Low,Medium
0,1,1,2,0,2.5867489083614936,2.5318074443035608,2.4790215880657795,Beginner,Low,Low,Low
0,1,1,3,0,2.7368474145236776,2.8735267497121186,2.734610369559921,Moderate,Medium,Medium,Medium
0,0,1,4,0,3.4959804734484314,3.6350011997733076,3.607035286528021,Advanced,High,High,High
1,0,1,4,0,3.6840058935395747,3.306846192100534,3.1159393692389177,Moderate,High,Medium,Medium
0,0,1,2,0,2.1194472476694592,1.9601949743926426,2.0079484301282142,Beginner,Low,Low,Low
0,2,0,4,0,3.591331766785209,3.3776321127701863,3.7435206427254153,Advanced,High,Medium,High
1,2,1,4,0,3.3528579185259844,3.739388666892395,3.5163025543564137,Advanced,Medium,High,High
1,0,1,4,0,3.5158216091907852,3.840575750623422,3.519225913258095,Advanced,High,High,High
1,0,1,4,0,3.547775585559189,3.9682888504299214,3.410224441427953,Advanced,High,High,High
0,1,0,2,0,2.5395872764866922,2.2164899278055126,2.1718271562997056,Beginner,Low,Low,Low
1,0,0,3,0,3.1069520956694965,2.606713587454826,2.4111770970363806,Moderate,Medium,Medium,Low
0,2,1,1,0,2.9382598823561032,3.03893608026588,2.7373909699636307,Moderate,Medium,Medium,Medium
0,2,0,4,0,2.843483763621816,3.0788541209743023,3.1012399918988356,Moderate,Medium,Medium,Medium
0,1,1,3,0,2.636265159271775,2.3460016602256015,2.899097236963826,Moderate,Medium,Low,Medium
0,1,0,4,1,3.607881443094753,3.9435605628218595,4.057038893011491,Advanced,High,High,High
1,1,0,3,0,3.8160395104880256,3.5238755656681113,3.658350346904901,Advanced,High,High,High
0,0,1,1,0,2.263825262298679,1.7961078007928664,2.0478827799210078,Beginner,Low,Low,Low
0,1,1,3,0,2.521165355345873,2.8722425140355634,3.099188794546195,Moderate,Low,Medium,Medium
1,1,1,0,0,1.9459774998466668,2.358903765983432,2.2525505247996134,Beginner,Low,Low,Low
1,1,1,0,0,1.9731204559688573,1.906229779564324,2.0979190185067416,Beginner,Low,Low,Low
1,1,1,2,0,1.9807870224082824,2.424660196581917,2.4413518777845304,Beginner,Low,Low,Low
0,0,0,0,0,1.671638985377309,1.5462181930219039,1.1928898786250264,Beginner,Low,Low,Low
0,2,1,4,0,2.9054304822119397,3.32701129256165,3.079757586001896,Moderate,Medium,Medium,Medium
1,1,0,2,0,2.9938904269008804,2.3619930179341257,2.5793101035768786,Moderate,Medium,Low,Low
1,0,1,2,0,2.749782962935214,2.432273556188213,2.3189666546081953,Beginner,Medium,Low,Low
0,1,1,4,0,3.6336811933576127,3.9943199267588105,4.044429021717696,Advanced,High,High,High
1,1,1,3,0,3.5005292111177844,2.905681827138904,3.1411813278041416,Moderate,High,Medium,Medium
0,0,0,3,0,2.4716916625922747,2.7586954496866776,3.1469761783680488,Moderate,Low,Medium,Medium
0,0,1,3,0,2.65806168681177,3.0955148576051994,2.6640922361710038,Moderate,Medium,Medium,Medium
0,1,1,0,0,1.5565862781016158,1.771412109892564,1.0888500669554189,Beginner,Low,Low,Low
0,1,1,3,0,3.2670867889594604,3.155231073530415,3.323978947082802,Moderate,Medium,Medium,Medium
0,1,1,3,0,3.185332863454132,3.318561153579353,3.2128839998535534,Moderate,Medium,Medium,Medium
0,1,1,0,1,2.2993622953571315,2.5829013152265428,2.5884608670348284,Beginner,Low,Low,Low
0,0,1,0,0,1.2508682428667317,1.0,1.4259836538235582,Beginner,Low,Low,Low
1,0,0,1,0,2.2432355114029834,1.5543994225474027,1.974377031828183,Beginner,Low,Low,Low
0,1,1,0,0,1.611580759762532,1.3533471984438241,1.4803924629660548,Beginner,Low,Low,Low
0,1,1,4,0,3.0466863322672415,2.8718127071224266,2.9621108472950937,Moderate,Medium,Medium,Medium
0,0,1,0,0,1.1437884664104838,1.0,1.0,Beginner,Low,Low,Low
1,0,1,3,0,2.80813732760319,3.214259326185247,3.1383635295356913,Moderate,Medium,Medium,Medium
1,1,1,4,0,3.6145772726524217,3.3693105035385935,3.7766799498775585,Advanced,High,Medium,High
0,0,1,3,0,1.74477836369767,2.0762389671961974,2.152249660855855,Beginner,Low,Low,Low
0,0,1,1,0,2.361481126159198,2.038836189992575,2.4979318170537104,Beginner,Low,Low,Low
1,1,1,0,1,2.6033210906770963,2.622335124827649,2.584609886290016,Moderate,Medium,Medium,Low
0,0,1,1,0,2.3224722201579096,2.5794878197947604,2.2016568607384963,Beginner,Low,Low,Low
1,1,1,2,0,2.9449312303122754,2.698166729386052,2.359329873141205,Moderate,Medium,Medium,Low
0,1,1,4,1,4.537353131903286,4.619763983499172,4.483548264861298,Advanced,High,High,High
0,1,0,2,1,3.1253240970749427,3.6312968607497935,3.4000941835643763,Moderate,Medium,High,High
1,1,0,1,1,3.41943971071987,3.455060389416808,3.1478563969124815,Moderate,High,High,Medium
0,1,1,4,0,3.588070823379522,3.694123230490415,3.669325467174767,Advanced,High,High,High
0,1,1,4,0,3.424391889499124,3.3453709764967097,3.020157253813712,Moderate,High,Medium,Medium
1,1,1,4,0,3.706653719780696,3.95119455672866,3.785703127785537,Advanced,High,High,High
0,1,1,1,0,2.300735686789468,2.245317242719879,2.1333940944643652,Beginner,Low,Low,Low
